first_mps,second_mps,result,time,warmstart_type,configuration
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_035.mps,UNSAT,0.006797,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_033.mps,UNSAT,0.006806,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_051.mps,UNSAT,0.007049,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,UNSAT,0.006842,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_029.mps,UNSAT,0.007031,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_047.mps,UNSAT,0.007092,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_9/mnist-net_256x2_9_0_031.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_9/mnist-net_256x2_9_0_061.mps,UNSAT,0.00682,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,UNSAT,0.006945,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_045.mps,UNSAT,0.009308,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_031.mps,UNSAT,0.006676,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_049.mps,UNSAT,0.006655,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,UNSAT,0.008806,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_023.mps,UNSAT,0.004998,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_043.mps,UNSAT,0.007143,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,UNSAT,0.007468,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_049.mps,UNSAT,0.006416,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_041.mps,UNSAT,0.009676,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_023.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_051.mps,UNSAT,0.009122,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_025.mps,UNSAT,0.005847,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_027.mps,UNSAT,0.005919,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_051.mps,UNSAT,0.006453,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_049.mps,UNSAT,0.00702,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_029.mps,UNSAT,0.006098,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_021.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_031.mps,UNSAT,0.006132,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_029.mps,UNSAT,0.006556,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_035.mps,UNSAT,0.006539,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_043.mps,UNSAT,0.006823,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_045.mps,UNSAT,0.006752,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_051.mps,UNSAT,0.006904,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_045.mps,UNSAT,0.007344,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_035.mps,UNSAT,0.007173,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_031.mps,UNSAT,0.007228,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_047.mps,UNSAT,0.007085,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_039.mps,UNSAT,0.007309,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_037.mps,UNSAT,0.007252,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_047.mps,UNSAT,0.007387,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_033.mps,UNSAT,0.00717,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_037.mps,UNSAT,0.007279,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_033.mps,UNSAT,0.006818,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_039.mps,UNSAT,0.006877,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_029.mps,UNSAT,0.007188,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_025.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_031.mps,UNSAT,0.01003,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_027.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_1/mnist-net_256x2_1_0_041.mps,UNSAT,0.009668,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_013.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_023.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_017.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_025.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_023.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_021.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_019.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_003.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_025.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_021.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_007.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_019.mps,UNSAT,0.006379,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_015.mps,UNSAT,0.006486,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_017.mps,UNSAT,0.006616,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_013.mps,UNSAT,0.006581,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,UNSAT,0.006591,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_007.mps,UNSAT,0.004826,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_023.mps,UNSAT,0.006617,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,UNSAT,0.006547,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_005.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_001.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_019.mps,ERR,,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_017.mps,UNSAT,0.005956,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_019.mps,UNSAT,0.006268,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_015.mps,UNSAT,0.006355,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_007.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_015.mps,UNSAT,0.006559,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_013.mps,UNSAT,0.006577,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_017.mps,UNSAT,0.006556,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_025.mps,UNSAT,0.006677,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_015.mps,UNSAT,0.006603,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_007.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_013.mps,UNSAT,0.006569,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_007.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_011.mps,UNSAT,0.006679,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_007.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_017.mps,UNSAT,0.006891,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_019.mps,UNSAT,0.007218,UNSAT-UNSAT,None
/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_009.mps,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_4/mnist-net_256x2_4_0_023.mps,UNSAT,0.00716,UNSAT-UNSAT,None
